CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
174258,2,2011-10-04 12:52:56,10971,1073
174258,4,2011-10-04 12:53:00,0,4
174267,0,2011-10-03 21:10:53,112,0
174267,1,2011-10-03 21:10:53,112,0
174267,2,2011-10-03 21:11:35,112,42
174273,0,2011-10-03 21:18:52,112,0
174273,1,2011-10-03 21:18:52,112,0
174273,6,2011-10-03 21:19:15,112,23
174273,6,2011-10-04 09:05:56,0,42401
174273,2,2011-10-04 09:08:25,10971,149
174273,6,2011-10-04 09:08:28,0,3
174276,0,2011-10-03 21:19:56,112,0
174276,1,2011-10-03 21:19:56,112,0
174276,2,2011-10-03 21:20:01,112,5
174282,0,2011-10-03 22:48:48,112,0
174282,1,2011-10-03 22:48:49,112,1
174282,6,2011-10-03 22:49:09,112,20
174282,6,2011-10-04 09:07:25,10982,37096
174282,2,2011-10-04 09:09:22,10982,117
174282,6,2011-10-04 09:09:26,10982,4
174288,0,2011-10-03 23:23:17,112,0
174288,1,2011-10-03 23:23:19,112,2
174288,3,2011-10-03 23:24:10,112,51
174288,4,2011-10-03 23:24:11,112,1
174288,4,2011-10-04 11:15:02,0,42651
174288,8,2011-10-04 11:22:29,11200,447
174288,5,2011-10-04 11:24:11,11200,102
174288,4,2011-10-04 11:24:12,0,1
174297,0,2011-10-03 23:47:56,112,0
174297,1,2011-10-03 23:47:57,112,1
174297,6,2011-10-03 23:48:22,112,25
174297,6,2011-10-04 09:05:04,0,33402
174297,3,2011-10-04 09:06:34,10859,90
174297,4,2011-10-04 09:06:35,0,1
174297,6,2011-10-04 09:06:36,0,1
174297,4,2011-10-04 12:39:55,0,12799
174297,4,2011-10-04 12:54:11,0,856
174297,4,2011-10-04 12:54:39,0,28
174297,2,2011-10-04 12:56:14,11202,95
174297,4,2011-10-04 12:56:17,0,3
174300,0,2011-10-04 01:35:22,112,0
174300,1,2011-10-04 01:35:22,112,0
174300,6,2011-10-04 01:35:35,112,13
174300,6,2011-10-04 09:05:06,0,26971
174300,2,2011-10-04 09:07:35,10859,149
174300,6,2011-10-04 09:07:38,0,3
174303,0,2011-10-04 01:40:44,112,0
174303,1,2011-10-04 01:40:44,112,0
174303,6,2011-10-04 01:40:58,112,14
174303,6,2011-10-04 09:05:03,0,26645
174303,3,2011-10-04 09:07:15,10859,132
174303,4,2011-10-04 09:07:15,0,0
174303,6,2011-10-04 09:07:17,0,2
174303,4,2011-10-04 12:40:56,0,12819
174303,4,2011-10-04 12:43:04,0,128
174303,4,2011-10-04 13:32:31,11179,2967
174303,2,2011-10-04 13:38:11,11179,340
174303,4,2011-10-04 13:38:15,11179,4
174328,0,2011-10-04 08:59:17,112,0
174328,1,2011-10-04 08:59:17,112,0
174328,2,2011-10-04 08:59:58,112,41
174331,0,2011-10-04 09:15:32,112,0
174331,1,2011-10-04 09:15:32,112,0
174331,6,2011-10-04 09:15:45,112,13
174331,6,2011-10-04 09:16:27,10982,42
174331,3,2011-10-04 09:18:25,10982,118
174331,4,2011-10-04 09:18:26,10982,1
174331,6,2011-10-04 09:18:29,10982,3
174331,4,2011-10-04 09:18:39,10982,10
174331,2,2011-10-04 09:26:31,10982,472
174331,4,2011-10-04 09:26:35,10982,4
174340,0,2011-10-04 10:09:42,112,0
174340,1,2011-10-04 10:09:43,112,1
174340,2,2011-10-04 10:10:20,112,37
174346,0,2011-10-04 10:40:24,112,0
174346,1,2011-10-04 10:40:25,112,1
174346,6,2011-10-04 10:41:25,112,60
174346,6,2011-10-04 10:44:55,11169,210
174346,2,2011-10-04 10:46:13,11169,78
174346,6,2011-10-04 10:46:18,11169,5
174352,0,2011-10-04 11:20:03,112,0
174352,1,2011-10-04 11:20:04,112,1
174352,6,2011-10-04 11:20:30,112,26
174352,6,2011-10-04 11:37:10,0,1000
174352,2,2011-10-04 11:38:47,10859,97
174352,6,2011-10-04 11:38:51,0,4
174355,0,2011-10-04 11:31:48,112,0
174355,1,2011-10-04 11:31:48,112,0
174355,6,2011-10-04 11:32:28,112,40
174355,6,2011-10-04 11:37:16,0,288
174355,2,2011-10-04 11:39:10,10859,114
174355,6,2011-10-04 11:39:14,0,4
174361,0,2011-10-04 11:46:10,112,0
174361,1,2011-10-04 11:46:11,112,1
174361,6,2011-10-04 11:46:31,112,20
174361,6,2011-10-04 11:54:55,10982,504
174361,6,2011-10-04 11:55:33,10982,38
174361,6,2011-10-04 11:57:21,10982,108
174361,3,2011-10-04 12:00:12,10982,171
174361,4,2011-10-04 12:00:13,10982,1
174361,6,2011-10-04 12:00:14,10982,1
174361,4,2011-10-04 12:00:22,10982,8
174361,4,2011-10-04 12:02:31,10982,129
174361,4,2011-10-04 17:10:31,10982,18480
174361,4,2011-10-04 17:12:41,10982,130
174361,4,2011-10-04 18:29:28,10982,4607
174361,4,2011-10-04 18:36:23,10982,415
174361,4,2011-10-04 19:25:40,0,2957
174361,4,2011-10-04 19:26:00,0,20
174361,4,2011-10-04 20:06:42,10982,2442
174361,4,2011-10-04 20:09:49,10982,187
174361,4,2011-10-04 20:11:28,10228,99
174361,4,2011-10-04 20:22:07,10228,639
174361,4,2011-10-04 20:24:32,10982,145
174361,5,2011-10-04 20:36:56,10982,744
174361,4,2011-10-04 20:36:57,10982,1
174364,0,2011-10-04 11:47:28,112,0
174364,1,2011-10-04 11:47:29,112,1
174364,6,2011-10-04 11:47:55,112,26
174364,6,2011-10-04 11:55:47,10982,472
174364,2,2011-10-04 11:57:14,10982,87
174364,6,2011-10-04 11:57:18,10982,4
174370,0,2011-10-04 12:18:24,112,0
174370,1,2011-10-04 12:18:24,112,0
174370,2,2011-10-04 12:18:55,112,31
174373,0,2011-10-04 12:26:56,112,0
174373,1,2011-10-04 12:26:57,112,1
174373,2,2011-10-04 12:27:31,112,34
174376,0,2011-10-04 12:54:54,112,0
174376,1,2011-10-04 12:54:54,112,0
174376,6,2011-10-04 12:55:28,112,34
174376,6,2011-10-04 12:55:31,0,3
174376,6,2011-10-04 13:44:41,0,2950
174376,6,2011-10-04 13:55:50,10889,669
174376,6,2011-10-04 13:55:51,10889,1
174376,6,2011-10-04 13:56:04,10889,13
174376,6,2011-10-04 13:57:10,10889,66
174376,6,2011-10-04 13:59:30,11001,140
174376,6,2011-10-04 13:59:41,11001,11
174376,6,2011-10-04 14:01:37,11001,116
174376,6,2011-10-04 14:01:44,11001,7
174376,6,2011-10-04 14:33:08,11001,1884
174376,6,2011-10-04 14:33:17,11001,9
174376,6,2011-10-04 14:43:28,0,611
174376,6,2011-10-04 14:44:00,0,32
174376,6,2011-10-04 15:23:09,11169,2349
174376,2,2011-10-04 15:23:59,11169,50
174376,6,2011-10-04 15:24:03,11169,4
174391,0,2011-10-04 13:38:28,112,0
174391,1,2011-10-04 13:38:29,112,1
174391,2,2011-10-04 13:39:24,112,55
174400,0,2011-10-04 13:57:21,112,0
174400,1,2011-10-04 13:57:22,112,1
174400,6,2011-10-04 13:57:58,112,36
174400,6,2011-10-04 14:01:47,11001,229
174400,3,2011-10-04 14:03:25,11001,98
174400,4,2011-10-04 14:03:26,11001,1
174400,6,2011-10-04 14:03:27,11001,1
174400,4,2011-10-04 14:21:05,11001,1058
174400,2,2011-10-04 14:31:11,11001,606
174400,4,2011-10-04 14:31:15,11001,4
174412,0,2011-10-04 14:16:42,112,0
174412,1,2011-10-04 14:16:42,112,0
174412,2,2011-10-04 14:17:30,112,48
174421,0,2011-10-04 14:34:17,112,0
174421,1,2011-10-04 14:34:17,112,0
174421,3,2011-10-04 14:34:57,112,40
174421,4,2011-10-04 14:34:58,112,1
174421,4,2011-10-04 14:47:29,11169,751
174421,4,2011-10-04 15:03:06,11169,937
174421,4,2011-10-04 15:03:54,11001,48
174421,4,2011-10-04 15:06:04,11169,130
174421,4,2011-10-04 15:08:45,11169,161
174421,4,2011-10-04 15:08:46,11169,1
174421,4,2011-10-04 15:09:16,11169,30
174421,4,2011-10-04 15:14:28,11001,312
174421,4,2011-10-04 15:14:59,11001,31
174421,4,2011-10-04 15:15:00,11001,1
174421,4,2011-10-04 15:15:41,11001,41
174421,4,2011-10-04 15:15:42,11001,1
174421,4,2011-10-04 15:20:33,11179,291
174421,4,2011-10-04 15:20:35,11179,2
174421,4,2011-10-04 15:22:42,11179,127
174421,5,2011-10-04 15:22:42,11169,0
174427,0,2011-10-04 14:40:34,112,0
174427,1,2011-10-04 14:40:34,112,0
174427,2,2011-10-04 14:41:07,112,33
174433,0,2011-10-04 15:02:02,112,0
174433,1,2011-10-04 15:02:02,112,0
174433,3,2011-10-04 15:02:52,112,50
174433,4,2011-10-04 15:02:52,112,0
174433,4,2011-10-04 15:03:41,10899,49
174433,4,2011-10-04 15:04:27,10899,46
174433,4,2011-10-04 15:05:18,0,51
174433,4,2011-10-04 15:48:32,0,2594
174433,4,2011-10-04 16:02:08,11179,816
174433,4,2011-10-04 16:05:06,11179,178
174433,4,2011-10-04 16:10:37,0,331
174433,5,2011-10-04 16:25:25,11202,888
174433,4,2011-10-04 16:25:28,0,3
174439,0,2011-10-04 15:31:27,112,0
174439,1,2011-10-04 15:31:27,112,0
174439,2,2011-10-04 15:32:14,112,47
174442,0,2011-10-04 15:46:37,112,0
174442,1,2011-10-04 15:46:38,112,1
174442,6,2011-10-04 15:47:31,112,53
174442,6,2011-10-04 15:58:50,0,679
174442,6,2011-10-04 16:02:25,0,215
174442,6,2011-10-04 16:03:11,10629,46
174442,2,2011-10-04 16:04:15,10629,64
174442,6,2011-10-04 16:04:18,10629,3
174451,0,2011-10-04 16:12:48,112,0
174451,1,2011-10-04 16:12:49,112,1
174451,6,2011-10-04 16:13:01,112,12
174451,6,2011-10-04 16:13:52,11001,51
174451,3,2011-10-04 16:15:59,11001,127
174451,4,2011-10-04 16:15:59,11001,0
174451,6,2011-10-04 16:16:01,11001,2
174451,4,2011-10-04 16:17:00,11001,59
174451,4,2011-10-04 16:18:36,11001,96
174451,4,2011-10-04 18:56:38,11179,9482
174451,5,2011-10-04 19:04:01,11179,443
174451,4,2011-10-04 19:04:02,11179,1
174454,0,2011-10-04 16:20:50,112,0
174454,1,2011-10-04 16:20:51,112,1
174454,2,2011-10-04 16:21:43,112,52
174460,0,2011-10-04 16:55:35,112,0
174460,1,2011-10-04 16:55:35,112,0
174460,2,2011-10-04 16:56:08,112,33
174466,0,2011-10-04 17:13:53,112,0
174466,1,2011-10-04 17:13:54,112,1
174466,2,2011-10-04 17:15:26,112,92
174472,0,2011-10-04 17:31:01,112,0
174472,1,2011-10-04 17:31:01,112,0
174472,6,2011-10-04 17:31:18,112,17
174472,6,2011-10-04 17:57:49,0,1591
174472,2,2011-10-04 18:05:50,10862,481
174472,6,2011-10-04 18:05:53,0,3
174475,0,2011-10-04 17:36:34,112,0
174475,1,2011-10-04 17:36:34,112,0
174475,3,2011-10-04 17:37:20,112,46
174475,4,2011-10-04 17:37:22,112,2
174475,4,2011-10-04 17:38:55,11179,93
174475,4,2011-10-04 17:41:57,11179,182
174475,4,2011-10-05 09:44:06,11180,57729
174475,5,2011-10-05 09:46:29,11180,143
174475,4,2011-10-05 09:46:30,11180,1
174484,0,2011-10-04 18:34:48,112,0
174484,1,2011-10-04 18:34:49,112,1
174484,6,2011-10-04 18:35:31,112,42
174484,6,2011-10-04 19:30:25,10982,3294
174484,3,2011-10-04 19:31:24,10982,59
174484,4,2011-10-04 19:31:24,10982,0
174484,6,2011-10-04 19:31:26,10982,2
174484,4,2011-10-04 19:36:28,11122,302
174484,4,2011-10-04 19:36:37,11122,9
174484,4,2011-10-04 19:45:40,11122,543
174484,4,2011-10-04 19:49:20,11122,220
174484,4,2011-10-05 10:43:45,0,53665
174484,2,2011-10-05 10:59:57,11120,972
174484,4,2011-10-05 11:00:01,0,4
174490,0,2011-10-04 19:15:11,112,0
174490,1,2011-10-04 19:15:11,112,0
174490,6,2011-10-04 19:15:54,112,43
174490,6,2011-10-04 19:20:38,11122,284
174490,3,2011-10-04 19:35:05,11122,867
174490,4,2011-10-04 19:35:05,11122,0
174490,6,2011-10-04 19:35:06,11122,1
174490,4,2011-10-04 19:35:18,11122,12
174490,4,2011-10-04 19:35:53,11122,35
174490,4,2011-10-05 08:56:21,11180,48028
174490,4,2011-10-05 08:56:28,11180,7
174490,4,2011-10-05 13:08:39,11122,15131
174490,4,2011-10-05 13:10:07,11122,88
174490,4,2011-10-05 13:10:11,11122,4
174490,4,2011-10-05 13:10:55,11122,44
174490,4,2011-10-05 15:48:52,10809,9477
174490,4,2011-10-05 15:53:41,10809,289
174490,4,2011-10-05 17:18:49,11122,5108
174490,4,2011-10-05 18:37:14,11122,4705
174490,4,2011-10-05 18:37:16,11122,2
174490,5,2011-10-05 18:44:07,11122,411
174490,4,2011-10-05 18:44:09,11122,2
174496,0,2011-10-04 19:36:15,112,0
174496,1,2011-10-04 19:36:16,112,1
174496,3,2011-10-04 19:36:54,112,38
174496,4,2011-10-04 19:36:54,112,0
174496,4,2011-10-04 19:38:06,11179,72
174496,5,2011-10-04 19:46:14,11179,488
174496,4,2011-10-04 19:46:16,11179,2
174499,0,2011-10-04 20:00:44,112,0
174499,1,2011-10-04 20:00:45,112,1
174499,6,2011-10-04 20:01:26,112,41
174499,6,2011-10-04 20:06:35,11122,309
174499,2,2011-10-04 20:09:06,11122,151
174499,6,2011-10-04 20:09:11,11122,5
174514,0,2011-10-04 20:49:57,112,0
174514,1,2011-10-04 20:49:57,112,0
174514,2,2011-10-04 20:50:34,112,37
174520,0,2011-10-04 21:14:13,112,0
174520,1,2011-10-04 21:14:13,112,0
174520,2,2011-10-04 21:14:54,112,41
174523,0,2011-10-04 21:29:17,112,0
174523,1,2011-10-04 21:29:17,112,0
174523,2,2011-10-04 21:29:58,112,41
174526,0,2011-10-04 21:34:34,112,0
174526,1,2011-10-04 21:34:34,112,0
174526,6,2011-10-04 21:35:10,112,36
174526,6,2011-10-05 09:03:16,11009,41286
174526,2,2011-10-05 09:03:48,11009,32
174526,6,2011-10-05 09:03:51,11009,3
174532,0,2011-10-04 21:37:45,112,0
174532,1,2011-10-04 21:37:45,112,0
174532,6,2011-10-04 21:38:01,112,16
174532,6,2011-10-05 09:03:57,11009,41156
174532,2,2011-10-05 09:06:18,11009,141
174532,6,2011-10-05 09:06:22,11009,4
174544,0,2011-10-04 22:44:46,112,0
174544,1,2011-10-04 22:44:46,112,0
174544,2,2011-10-04 22:45:29,112,43
174574,0,2011-10-05 02:19:34,112,0
174574,1,2011-10-05 02:19:34,112,0
174574,6,2011-10-05 02:19:36,112,2
174574,6,2011-10-05 09:20:12,0,25236
174574,2,2011-10-05 09:21:34,10859,82
174574,6,2011-10-05 09:21:37,0,3
174599,0,2011-10-05 07:28:42,112,0
174599,1,2011-10-05 07:28:52,112,10
174599,2,2011-10-05 07:29:28,112,36
174602,0,2011-10-05 09:27:11,112,0
174602,1,2011-10-05 09:27:13,112,2
174602,6,2011-10-05 09:27:26,112,13
174602,6,2011-10-05 09:27:42,10609,16
174602,3,2011-10-05 09:29:24,10609,102
174602,4,2011-10-05 09:29:24,10609,0
174602,6,2011-10-05 09:29:26,10609,2
174602,4,2011-10-05 09:29:38,10609,12
174602,8,2011-10-05 09:30:35,10609,57
174602,9,2011-10-05 09:30:54,10609,19
174602,10,2011-10-05 09:30:54,10609,0
174602,11,2011-10-05 09:30:55,10609,1
174602,12,2011-10-05 09:30:55,10609,0
174602,13,2011-10-05 09:30:55,10609,0
174602,4,2011-10-05 09:30:57,10609,2
174602,13,2011-10-05 09:31:34,10609,37
174602,14,2011-10-05 09:31:46,10609,12
174602,15,2011-10-05 09:31:46,10609,0
174602,13,2011-10-05 09:31:49,10609,3
174602,15,2011-10-05 09:32:16,10609,27
174602,18,2011-10-05 10:36:28,10609,3852
174602,17,2011-10-05 10:36:28,10609,0
174602,19,2011-10-05 10:36:28,10609,0
174602,20,2011-10-05 10:36:28,10609,0
174602,15,2011-10-05 10:36:36,10609,8
174608,0,2011-10-05 09:31:11,112,0
174608,1,2011-10-05 09:31:11,112,0
174608,3,2011-10-05 09:31:47,112,36
174608,4,2011-10-05 09:31:48,112,1
174608,4,2011-10-05 09:37:15,11189,327
174608,2,2011-10-05 10:01:34,11189,1459
174608,4,2011-10-05 10:01:37,11189,3
174611,0,2011-10-05 09:32:28,112,0
174611,1,2011-10-05 09:32:28,112,0
174611,6,2011-10-05 09:33:00,112,32
174611,6,2011-10-05 09:34:06,10629,66
174611,3,2011-10-05 09:39:19,10629,313
174611,4,2011-10-05 09:39:19,10629,0
174611,6,2011-10-05 09:39:20,10629,1
174611,4,2011-10-05 09:39:46,10629,26
174611,2,2011-10-05 09:47:49,10629,483
174611,4,2011-10-05 09:47:52,10629,3
174617,0,2011-10-05 09:48:01,112,0
174617,1,2011-10-05 09:48:01,112,0
174617,2,2011-10-05 09:48:34,112,33
174623,0,2011-10-05 09:51:54,112,0
174623,1,2011-10-05 09:51:54,112,0
174623,6,2011-10-05 09:52:46,112,52
174623,6,2011-10-05 10:12:09,11169,1163
174623,2,2011-10-05 10:12:33,11169,24
174623,6,2011-10-05 10:12:37,11169,4
174626,0,2011-10-05 09:56:53,112,0
174626,1,2011-10-05 09:56:53,112,0
174626,6,2011-10-05 09:57:15,112,22
174626,6,2011-10-05 10:11:56,11169,881
174626,6,2011-10-05 11:59:34,11169,6458
174626,6,2011-10-05 12:00:18,11169,44
174626,2,2011-10-05 12:06:56,11169,398
174626,6,2011-10-05 12:07:00,11169,4
174632,0,2011-10-05 10:03:21,112,0
174632,1,2011-10-05 10:03:21,112,0
174632,2,2011-10-05 10:03:59,112,38
174641,0,2011-10-05 10:38:39,112,0
174641,1,2011-10-05 10:38:39,112,0
174641,2,2011-10-05 10:39:38,112,59
174647,0,2011-10-05 10:43:30,112,0
174647,1,2011-10-05 10:43:30,112,0
174647,6,2011-10-05 10:43:48,112,18
174647,6,2011-10-05 11:27:19,11169,2611
174647,2,2011-10-05 11:30:49,11169,210
174647,6,2011-10-05 11:30:53,11169,4
174662,0,2011-10-05 12:04:11,112,0
174662,1,2011-10-05 12:04:12,112,1
174662,2,2011-10-05 12:04:51,112,39
174665,0,2011-10-05 12:09:54,112,0
174665,1,2011-10-05 12:09:54,112,0
174665,6,2011-10-05 12:10:31,112,37
174665,6,2011-10-05 12:15:27,11169,296
174665,2,2011-10-05 12:15:56,11169,29
174665,6,2011-10-05 12:15:59,11169,3
174668,0,2011-10-05 12:14:13,112,0
174668,1,2011-10-05 12:14:13,112,0
174668,6,2011-10-05 12:14:40,112,27
174668,6,2011-10-05 12:16:28,11169,108
174668,6,2011-10-05 14:28:11,11169,7903
174668,6,2011-10-05 14:28:34,11169,23
174668,2,2011-10-05 14:30:34,11169,120
174668,6,2011-10-05 14:30:37,11169,3
174674,0,2011-10-05 12:33:42,112,0
174674,1,2011-10-05 12:33:43,112,1
174674,2,2011-10-05 12:34:27,112,44
174677,0,2011-10-05 12:37:42,112,0
174677,1,2011-10-05 12:37:43,112,1
174677,2,2011-10-05 12:38:18,112,35
174680,0,2011-10-05 12:38:35,112,0
174680,1,2011-10-05 12:38:35,112,0
174680,2,2011-10-05 12:39:13,112,38
174692,0,2011-10-05 12:54:30,112,0
174692,1,2011-10-05 12:54:31,112,1
174692,2,2011-10-05 12:55:17,112,46
174698,0,2011-10-05 13:06:36,112,0
174698,1,2011-10-05 13:06:36,112,0
174698,2,2011-10-05 13:07:19,112,43
174701,0,2011-10-05 13:07:23,112,0
174701,1,2011-10-05 13:07:23,112,0
174701,2,2011-10-05 13:08:00,112,37
174704,0,2011-10-05 13:13:30,112,0
174704,1,2011-10-05 13:13:30,112,0
174704,2,2011-10-05 13:14:06,112,36
174713,0,2011-10-05 13:32:25,112,0
174713,1,2011-10-05 13:32:25,112,0
174713,6,2011-10-05 13:33:07,112,42
174713,6,2011-10-05 14:10:46,11169,2259
174713,3,2011-10-05 14:14:53,11169,247
174713,4,2011-10-05 14:14:53,11169,0
174713,6,2011-10-05 14:14:54,11169,1
174713,4,2011-10-05 14:15:30,11179,36
174713,2,2011-10-05 14:24:00,11179,510
174713,4,2011-10-05 14:24:04,11179,4
174716,0,2011-10-05 13:38:04,112,0
174716,1,2011-10-05 13:38:04,112,0
174716,3,2011-10-05 13:38:50,112,46
174716,4,2011-10-05 13:38:50,112,0
174716,4,2011-10-05 13:43:53,11189,303
174716,4,2011-10-05 13:52:14,11189,501
174716,4,2011-10-05 14:04:47,11189,753
174716,4,2011-10-05 14:08:24,11189,217
174716,4,2011-10-05 15:52:32,11189,6248
174716,4,2011-10-05 15:52:51,11189,19
174716,4,2011-10-05 16:03:00,0,609
174716,4,2011-10-05 16:03:10,0,10
174716,4,2011-10-05 17:03:59,10881,3649
174716,5,2011-10-05 17:14:09,10881,610
174716,4,2011-10-05 17:14:11,10881,2
174725,0,2011-10-05 13:57:48,112,0
174725,1,2011-10-05 13:57:48,112,0
174725,2,2011-10-05 13:58:24,112,36
174728,0,2011-10-05 13:58:25,112,0
174728,1,2011-10-05 13:58:25,112,0
174728,6,2011-10-05 13:59:10,112,45
174728,6,2011-10-05 14:16:13,11169,1023
174728,2,2011-10-05 14:17:03,11169,50
174728,6,2011-10-05 14:17:06,11169,3
174731,0,2011-10-05 13:59:22,112,0
174731,1,2011-10-05 13:59:22,112,0
174731,6,2011-10-05 13:59:36,112,14
174731,6,2011-10-05 14:18:08,11169,1112
174731,6,2011-10-05 14:28:11,11169,603
174731,6,2011-10-05 14:30:41,11169,150
174731,2,2011-10-05 14:32:07,11169,86
174731,6,2011-10-05 14:32:10,11169,3
174734,0,2011-10-05 14:08:51,112,0
174734,1,2011-10-05 14:08:51,112,0
174734,7,2011-10-05 14:08:59,112,8
174734,7,2011-10-06 09:13:20,10188,68661
174734,7,2011-10-06 09:13:29,10188,9
174734,7,2011-10-06 15:00:34,10188,20825
174734,2,2011-10-06 15:00:44,10188,10
174734,7,2011-10-06 15:00:47,10188,3
174743,0,2011-10-05 14:18:32,112,0
174743,1,2011-10-05 14:18:32,112,0
174743,6,2011-10-05 14:19:11,112,39
174743,6,2011-10-05 14:21:46,11169,155
174743,6,2011-10-05 14:28:11,11169,385
174743,6,2011-10-05 15:00:12,11169,1921
174743,2,2011-10-05 15:01:55,11169,103
174743,6,2011-10-05 15:01:57,11169,2
174746,0,2011-10-05 14:18:40,112,0
174746,1,2011-10-05 14:18:40,112,0
174746,6,2011-10-05 14:19:01,112,21
174746,6,2011-10-05 14:20:39,11169,98
174746,6,2011-10-05 14:28:11,11169,452
174746,6,2011-10-05 14:32:14,11169,243
174746,2,2011-10-05 14:32:24,11169,10
174746,6,2011-10-05 14:32:27,11169,3
174755,0,2011-10-05 14:36:09,112,0
174755,1,2011-10-05 14:36:09,112,0
174755,7,2011-10-05 14:36:15,112,6
174755,7,2011-10-06 09:14:38,10188,67103
174755,7,2011-10-06 09:14:44,10188,6
174755,7,2011-10-06 15:00:50,10188,20766
174755,2,2011-10-06 15:02:43,10188,113
174755,7,2011-10-06 15:02:45,10188,2
174770,0,2011-10-05 15:01:26,112,0
174770,1,2011-10-05 15:01:27,112,1
174770,6,2011-10-05 15:01:59,112,32
174770,6,2011-10-05 15:29:41,11169,1662
174770,6,2011-10-05 15:33:31,11169,230
174770,6,2011-10-05 16:30:21,10881,3410
174770,2,2011-10-05 16:31:39,10881,78
174770,6,2011-10-05 16:31:41,10881,2
174776,0,2011-10-05 15:12:06,112,0
174776,1,2011-10-05 15:12:06,112,0
174776,2,2011-10-05 15:12:37,112,31
174782,0,2011-10-05 15:20:30,112,0
174782,1,2011-10-05 15:20:30,112,0
174782,6,2011-10-05 15:21:40,112,70
174782,6,2011-10-05 16:30:03,10881,4103
174782,2,2011-10-05 16:30:35,10881,32
174782,6,2011-10-05 16:30:39,10881,4
174788,0,2011-10-05 15:33:40,112,0
174788,1,2011-10-05 15:33:40,112,0
174788,2,2011-10-05 15:34:46,112,66
174791,0,2011-10-05 15:39:34,112,0
174791,1,2011-10-05 15:39:34,112,0
174791,2,2011-10-05 15:40:15,112,41
174794,0,2011-10-05 15:43:08,112,0
174794,1,2011-10-05 15:43:08,112,0
174794,6,2011-10-05 15:43:43,112,35
174794,6,2011-10-05 16:30:50,10881,2827
174794,2,2011-10-05 16:32:06,10881,76
174794,6,2011-10-05 16:32:09,10881,3
174797,0,2011-10-05 15:44:33,112,0
174797,1,2011-10-05 15:44:33,112,0
174797,2,2011-10-05 15:45:12,112,39
174803,0,2011-10-05 15:55:04,112,0
174803,1,2011-10-05 15:55:04,112,0
174803,2,2011-10-05 15:55:51,112,47
174809,0,2011-10-05 15:56:11,112,0
174809,1,2011-10-05 15:56:12,112,1
174809,2,2011-10-05 15:57:05,112,53
174812,0,2011-10-05 15:57:53,112,0
174812,1,2011-10-05 15:57:54,112,1
174812,2,2011-10-05 15:57:56,112,2
174821,0,2011-10-05 16:00:10,112,0
174821,1,2011-10-05 16:00:10,112,0
174821,3,2011-10-05 16:00:45,112,35
174821,4,2011-10-05 16:00:45,112,0
174821,4,2011-10-05 16:11:08,0,623
174821,4,2011-10-05 16:11:16,0,8
174821,4,2011-10-05 17:26:08,11181,4492
174821,2,2011-10-05 17:41:50,11181,942
174821,4,2011-10-05 17:41:54,11181,4
174830,0,2011-10-05 16:28:51,112,0
174830,1,2011-10-05 16:28:52,112,1
174830,2,2011-10-05 16:29:25,112,33
174833,0,2011-10-05 16:29:10,112,0
174833,1,2011-10-05 16:29:10,112,0
174833,2,2011-10-05 16:29:51,112,41
174836,0,2011-10-05 16:51:57,112,0
174836,1,2011-10-05 16:51:57,112,0
174836,6,2011-10-05 16:52:32,112,35
174836,6,2011-10-05 16:53:12,11122,40
174836,2,2011-10-05 16:55:58,11122,166
174836,6,2011-10-05 16:56:01,11122,3
174839,0,2011-10-05 16:53:32,112,0
174839,1,2011-10-05 16:53:32,112,0
174839,2,2011-10-05 16:54:07,112,35
174842,0,2011-10-05 16:54:58,112,0
174842,1,2011-10-05 16:54:59,112,1
174842,2,2011-10-05 16:55:34,112,35
174857,0,2011-10-05 17:38:33,112,0
174857,1,2011-10-05 17:38:33,112,0
174857,6,2011-10-05 17:39:17,112,44
174857,6,2011-10-05 17:55:06,10881,949
174857,3,2011-10-05 17:55:34,10881,28
174857,4,2011-10-05 17:55:34,10881,0
174857,6,2011-10-05 17:55:35,10881,1
174857,4,2011-10-05 18:14:36,0,1141
174857,4,2011-10-05 18:16:07,0,91
174857,4,2011-10-06 09:54:19,11201,56292
174857,4,2011-10-06 09:58:46,11201,267
174857,4,2011-10-06 10:04:09,11201,323
174857,4,2011-10-06 10:04:15,11201,6
174857,4,2011-10-06 10:08:55,0,280
174857,4,2011-10-06 10:09:28,0,33
174857,4,2011-10-06 10:10:00,11201,32
174857,2,2011-10-06 10:15:01,11201,301
174857,4,2011-10-06 10:15:05,11201,4
174860,0,2011-10-05 17:47:55,112,0
174860,1,2011-10-05 17:47:55,112,0
174860,6,2011-10-05 17:48:31,112,36
174860,6,2011-10-05 18:01:11,10982,760
174860,3,2011-10-05 18:02:26,10982,75
174860,4,2011-10-05 18:02:26,10982,0
174860,6,2011-10-05 18:02:27,10982,1
174860,4,2011-10-05 18:05:33,0,186
174860,4,2011-10-05 18:08:03,0,150
174860,4,2011-10-05 18:34:34,11181,1591
174860,4,2011-10-05 18:34:52,11181,18
